price sqFt year doorMan min_from_sub
1000.91 700.16 1990 0 14 
1000.92 700.16 1990 0 14 
1000.94 700.16 1990 0 14 
1000.95 700.18 1990 0 14 
1000.96 700.18 1990 0 14 
1000.96 700.19 1990 0 14 
1000.97 700.25 1990 0 14 
1000.98 700.31 1990 0 14 
1001.04 700.38 1990 0 14 
1001.05 700.39 1990 0 14 
1001.07 700.42 1990 0 14 
1001.10 700.43 1990 0 14 
1001.10 700.46 1990 0 14 
1001.14 700.50 1990 0 14 
1001.14 700.52 1990 0 14 
1001.16 700.53 1990 0 14 
1001.18 700.53 1990 0 14 
1001.19 700.53 1990 0 14 
1001.22 700.56 1990 0 14 
1001.22 700.57 1990 0 14 
1001.27 700.57 1990 0 14 
1001.30 700.58 1990 0 14 
1001.31 700.61 1990 0 14 
1001.34 700.63 1990 0 14 
1001.35 700.66 1990 0 14 
1001.37 700.68 1990 0 14 
1001.42 700.69 1990 0 14 
1001.42 700.69 1990 0 14 
1001.43 700.71 1990 0 14 
1001.47 700.73 1990 0 14 
1001.47 700.73 1990 0 14 
1001.49 700.74 1990 0 14 
1001.52 700.75 1990 0 14 
1001.55 700.76 1990 0 14 
1001.58 700.77 1990 0 14 
1001.62 700.77 1990 0 14 
1001.63 700.79 1990 0 14 
1001.66 700.80 1990 0 14 
1001.69 700.80 1990 0 14 
1001.71 700.81 1990 0 14 
1001.75 700.82 1990 0 14 
1001.75 700.85 1990 0 14 
1001.75 700.87 1990 0 14 
1001.76 700.88 1990 0 14 
1001.77 700.92 1990 0 14 
1001.80 700.93 1990 0 14 
1001.81 700.94 1990 0 14 
1001.86 700.98 1990 0 14 
1001.92 701.01 1990 0 14 
1001.99 701.02 1990 0 14 
1002.10 701.08 1990 0 14 
1002.11 701.13 1990 0 14 
1002.14 701.21 1990 0 14 
1002.15 701.23 1990 0 14 
1002.16 701.25 1990 0 14 
1002.18 701.28 1990 0 14 
1002.21 701.29 1990 0 14 
1002.23 701.32 1990 0 14 
1002.24 701.33 1990 0 14 
1002.25 701.35 1990 0 14 
1002.28 701.36 1990 0 14 
1002.28 701.36 1990 0 14 
1002.32 701.37 1990 0 14 
1002.34 701.37 1990 0 14 
1002.40 701.38 1990 0 14 
1002.42 701.38 1990 0 14 
1002.54 701.41 1990 0 14 
1002.54 701.42 1990 0 14 
1002.54 701.45 1990 0 14 
1002.55 701.46 1990 0 14 
1002.56 701.47 1990 0 14 
1002.58 701.50 1990 0 14 
1002.60 701.50 1990 0 14 
1002.61 701.52 1990 0 14 
1002.62 701.58 1990 0 14 
1002.63 701.59 1990 0 14 
1002.67 701.63 1990 0 14 
1002.68 701.65 1990 0 14 
1002.69 701.68 1990 0 14 
1002.70 701.69 1990 0 14 
1002.71 701.71 1990 0 14 
1002.72 701.71 1990 0 14 
1002.76 701.75 1990 0 14 
1002.80 701.78 1990 0 14 
1002.81 701.79 1990 0 14 
1002.81 701.95 1990 0 14 
1002.81 701.95 1990 0 14 
1002.81 701.96 1990 0 14 
1002.84 701.97 1990 0 14 
1002.87 702.03 1990 0 14 
1002.89 702.03 1990 0 14 
1002.89 702.04 1990 0 14 
1002.90 702.04 1990 0 14 
1002.91 702.06 1990 0 14 
1002.94 702.07 1990 0 14 
1002.95 702.07 1990 0 14 
1002.96 702.10 1990 0 14 
1002.98 702.11 1990 0 14 
1002.98 702.20 1990 0 14 
1003.02 702.30 1990 0 14 
1003.03 702.37 1990 0 14 
1003.05 702.37 1990 0 14 
1003.09 702.39 1990 0 14 
1003.11 702.41 1990 0 14 
1003.12 702.41 1990 0 14 
1003.12 702.42 1990 0 14 
1003.13 702.44 1990 0 14 
1003.14 702.45 1990 0 14 
1003.15 702.48 1990 0 14 
1003.18 702.52 1990 0 14 
1003.22 702.55 1990 0 14 
1003.24 702.57 1990 0 14 
1003.25 702.61 1990 0 14 
1003.26 702.62 1990 0 14 
1003.27 702.64 1990 0 14 
1003.27 702.67 1990 0 14 
1003.30 702.69 1990 0 14 
1003.45 702.70 1990 0 14 
1003.46 702.70 1990 0 14 
1003.47 702.78 1990 0 14 
1003.51 702.80 1990 0 14 
1003.56 702.82 1990 0 14 
1003.61 702.82 1990 0 14 
1003.61 702.84 1990 0 14 
1003.63 702.90 1990 0 14 
1003.64 702.92 1990 0 14 
1003.65 702.95 1990 0 14 
1003.67 702.95 1990 0 14 
1003.70 702.99 1990 0 14 
1003.70 703.04 1990 0 14 
1003.72 703.05 1990 0 14 
1003.75 703.08 1990 0 14 
1003.76 703.08 1990 0 14 
1003.79 703.09 1990 0 14 
1003.82 703.11 1990 0 14 
1003.87 703.12 1990 0 14 
1003.88 703.14 1990 0 14 
1003.89 703.17 1990 0 14 
1003.99 703.29 1990 0 14 
1004.02 703.31 1990 0 14 
1004.07 703.34 1990 0 14 
1004.08 703.35 1990 0 14 
1004.11 703.35 1990 0 14 
1004.13 703.39 1990 0 14 
1004.14 703.40 1990 0 14 
1004.19 703.46 1990 0 14 
1004.20 703.47 1990 0 14 
1004.21 703.51 1990 0 14 
1004.22 703.56 1990 0 14 
1004.24 703.57 1990 0 14 
1004.26 703.58 1990 0 14 
1004.27 703.58 1990 0 14 
1004.29 703.60 1990 0 14 
1004.30 703.62 1990 0 14 
1004.31 703.66 1990 0 14 
1004.32 703.69 1990 0 14 
1004.35 703.71 1990 0 14 
1004.36 703.72 1990 0 14 
1004.43 703.75 1990 0 14 
1004.48 703.81 1990 0 14 
1004.48 703.83 1990 0 14 
1004.49 703.83 1990 0 14 
1004.51 703.85 1990 0 14 
1004.52 703.86 1990 0 14 
1004.59 703.88 1990 0 14 
1004.62 703.93 1990 0 14 
1004.64 703.96 1990 0 14 
1004.65 704.01 1990 0 14 
1004.81 704.05 1990 0 14 
1004.82 704.06 1990 0 14 
1004.83 704.07 1990 0 14 
1004.85 704.07 1990 0 14 
1004.87 704.08 1990 0 14 
1004.90 704.23 1990 0 14 
1004.91 704.24 1990 0 14 
1004.92 704.27 1990 0 14 
1004.92 704.30 1990 0 14 
1004.93 704.33 1990 0 14 
1004.98 704.34 1990 0 14 
1005.00 704.40 1990 0 14 
1005.03 704.42 1990 0 14 
1005.04 704.45 1990 0 14 
1005.09 704.48 1990 0 14 
1005.11 704.49 1990 0 14 
1005.13 704.52 1990 0 14 
1005.14 704.54 1990 0 14 
1005.15 704.54 1990 0 14 
1005.16 704.55 1990 0 14 
1005.17 704.57 1990 0 14 
1005.18 704.68 1990 0 14 
1005.18 704.68 1990 0 14 
1005.19 704.71 1990 0 14 
1005.21 704.72 1990 0 14 
1005.24 704.76 1990 0 14 
1005.25 704.85 1990 0 14 
1005.28 704.86 1990 0 14 
1005.28 704.88 1990 0 14 
1005.37 704.90 1990 0 14 
1005.38 704.93 1990 0 14 
1005.39 704.93 1990 0 14 
1005.40 705.02 1990 0 14 
1005.43 705.02 1990 0 14 
1005.45 705.05 1990 0 14 
1005.47 705.10 1990 0 14 
1005.50 705.11 1991 0 14 
1005.51 705.13 1991 0 14 
1005.58 705.14 1991 0 14 
1005.62 705.17 1991 0 14 
1005.63 705.17 1991 0 14 
1005.66 705.18 1991 0 15 
1005.71 705.23 1991 0 15 
1005.72 705.27 1991 0 15 
1005.76 705.30 1991 0 15 
1005.77 705.36 1991 0 15 
1005.79 705.38 1991 0 15 
1005.82 705.39 1991 0 15 
1005.86 705.39 1991 0 15 
1005.94 705.43 1991 0 15 
1005.98 705.45 1991 0 15 
1005.98 705.46 1991 0 15 
1005.99 705.47 1991 0 15 
1006.00 705.47 1991 0 15 
1006.11 705.51 1991 0 15 
1006.16 705.60 1991 0 15 
1006.19 705.60 1991 0 15 
1006.20 705.66 1991 0 15 
1006.26 705.72 1991 0 15 
1006.28 705.73 1991 0 15 
1006.32 705.76 1991 0 15 
1006.33 705.79 1991 0 15 
1006.36 705.79 1991 0 15 
1006.41 705.79 1991 0 15 
1006.47 705.80 1991 0 15 
1006.50 705.81 1991 0 15 
1006.58 705.85 1991 0 15 
1006.67 705.88 1991 0 15 
1006.68 705.91 1991 0 15 
1006.68 705.93 1991 0 15 
1006.79 705.93 1991 0 15 
1006.82 706.08 1991 0 15 
1006.84 706.09 1991 0 15 
1006.86 706.13 1991 0 15 
1006.86 706.17 1991 0 15 
1006.92 706.20 1991 0 15 
1006.93 706.21 1991 0 15 
1006.94 706.21 1991 0 15 
1006.94 706.22 1991 0 15 
1006.95 706.27 1991 0 15 
1006.97 706.27 1991 0 15 
1006.98 706.28 1991 0 15 
1007.01 706.29 1991 0 15 
1007.02 706.30 1991 0 15 
1007.05 706.38 1991 0 15 
1007.08 706.38 1991 0 15 
1007.10 706.41 1991 0 15 
1007.11 706.43 1991 0 15 
1007.14 706.44 1991 0 15 
1007.15 706.44 1991 0 15 
1007.16 706.45 1991 0 15 
1007.17 706.48 1991 0 15 
1007.19 706.55 1991 0 15 
1007.20 706.59 1991 0 15 
1007.23 706.61 1991 0 15 
1007.25 706.66 1991 0 15 
1007.25 706.77 1991 0 15 
1007.27 706.81 1991 0 15 
1007.28 706.84 1991 0 15 
1007.30 706.85 1991 0 15 
1007.33 706.89 1991 0 15 
1007.36 706.89 1991 0 15 
1007.37 706.89 1991 0 15 
1007.38 706.90 1991 0 15 
1007.41 706.95 1991 0 15 
1007.49 706.95 1991 0 15 
1007.49 706.97 1991 0 15 
1007.52 706.98 1991 0 15 
1007.53 706.99 1991 0 15 
1007.59 707.03 1991 0 15 
1007.64 707.03 1991 0 15 
1007.65 707.07 1991 0 15 
1007.66 707.10 1991 0 15 
1007.68 707.10 1991 0 15 
1007.74 707.11 1991 0 15 
1007.75 707.14 1991 0 15 
1007.78 707.21 1991 0 15 
1007.79 707.23 1991 0 15 
1007.79 707.24 1991 0 15 
1007.79 707.25 1991 0 15 
1007.80 707.34 1991 0 15 
1007.82 707.38 1991 0 15 
1007.82 707.40 1991 0 15 
1007.83 707.43 1991 0 15 
1007.87 707.45 1991 0 15 
1007.89 707.46 1991 0 15 
1007.89 707.48 1991 0 15 
1007.92 707.58 1991 0 15 
1007.92 707.59 1991 0 15 
1007.92 707.60 1991 0 15 
1007.94 707.61 1991 0 15 
1007.96 707.62 1991 0 15 
1007.98 707.70 1991 0 15 
1007.98 707.73 1991 0 15 
1007.99 707.74 1991 0 15 
1008.01 707.76 1991 0 15 
1008.03 707.84 1991 0 15 
1008.09 707.85 1991 0 15 
1008.09 707.86 1991 0 15 
1008.10 707.91 1991 0 15 
1008.11 707.99 1991 0 15 
1008.24 707.99 1991 0 15 
1008.25 708.00 1991 0 15 
1008.28 708.03 1991 0 15 
1008.30 708.04 1991 0 15 
1008.31 708.08 1991 0 15 
1008.32 708.09 1991 0 15 
1008.33 708.09 1991 0 15 
1008.36 708.13 1991 0 15 
1008.38 708.14 1991 0 15 
1008.39 708.14 1991 0 15 
1008.45 708.15 1991 0 15 
1008.46 708.31 1991 0 15 
1008.49 708.34 1991 0 15 
1008.52 708.36 1991 0 15 
1008.54 708.41 1991 0 15 
1008.57 708.41 1991 0 15 
1008.58 708.41 1991 0 15 
1008.58 708.43 1991 0 15 
1008.59 708.43 1991 0 15 
1008.65 708.51 1991 0 15 
1008.65 708.51 1991 0 15 
1008.65 708.51 1991 0 15 
1008.68 708.52 1991 0 15 
1008.72 708.58 1991 0 15 
1008.73 708.58 1991 0 15 
1008.74 708.59 1991 0 15 
1008.75 708.60 1991 0 15 
1008.76 708.60 1991 0 15 
1008.78 708.61 1991 0 15 
1008.79 708.62 1991 0 15 
1008.83 708.65 1991 0 15 
1008.84 708.66 1991 0 15 
1008.84 708.71 1991 0 15 
1008.84 708.73 1991 0 15 
1008.85 708.75 1991 0 15 
1008.88 708.77 1991 0 15 
1008.91 708.83 1991 0 15 
1008.96 708.87 1991 0 15 
1009.04 708.88 1991 0 15 
1009.05 708.89 1991 0 15 
1009.06 708.91 1991 0 15 
1009.06 708.93 1991 0 15 
1009.07 708.93 1991 0 15 
1009.14 708.95 1991 0 15 
1009.14 708.97 1991 0 15 
1009.20 708.98 1991 0 15 
1009.22 709.01 1991 0 15 
1009.26 709.07 1991 0 15 
1009.32 709.07 1991 0 15 
1009.34 709.08 1991 0 15 
1009.41 709.08 1991 0 15 
1009.42 709.09 1991 0 15 
1009.49 709.11 1991 0 15 
1009.51 709.12 1991 0 15 
1009.55 709.14 1991 0 15 
1009.57 709.14 1991 0 15 
1009.57 709.16 1991 0 15 
1009.57 709.17 1991 0 15 
1009.61 709.17 1991 0 15 
1009.67 709.20 1991 0 15 
1009.68 709.20 1991 0 15 
1009.71 709.25 1991 0 15 
1009.73 709.28 1991 0 15 
1009.73 709.32 1991 0 15 
1009.78 709.35 1991 0 15 
1009.80 709.35 1991 0 15 
1009.83 709.36 1991 0 15 
1009.87 709.41 1991 0 15 
1009.90 709.47 1991 0 15 
1009.96 709.47 1991 0 15 
1009.97 709.54 1991 0 15 
1010.00 709.55 1991 0 15 
1010.00 709.58 1991 0 15 
1010.00 709.59 1991 0 15 
1010.10 709.61 1991 0 15 
1010.10 709.61 1991 0 15 
1010.13 709.62 1991 0 15 
1010.15 709.63 1991 0 15 
1010.18 709.64 1991 0 15 
1010.19 709.66 1991 0 15 
1010.21 709.69 1991 0 15 
1010.24 709.72 1991 0 15 
1010.28 709.76 1991 0 15 
1010.30 709.77 1991 0 15 
1010.31 709.82 1991 0 15 
1010.33 709.83 1991 0 15 
1010.36 709.83 1991 0 15 
1010.37 709.87 1991 0 15 
1010.41 709.87 1991 0 15 
1010.44 709.88 1991 0 15 
1010.45 709.93 1991 0 15 
1010.46 709.96 1991 0 15 
1010.52 709.98 1991 0 15 
1010.56 709.98 1991 0 15 
1010.56 709.99 1991 0 15 
1010.59 710.03 1991 0 15 
1010.59 710.11 1991 0 15 
1010.59 710.14 1991 0 15 
1010.60 710.15 1991 0 15 
1010.64 710.15 1991 0 15 
1010.68 710.20 1991 0 15 
1010.71 710.20 1991 0 15 
1010.74 710.28 1991 0 15 
1010.84 710.28 1991 0 15 
1010.89 710.30 1991 0 15 
1010.97 710.30 1991 0 15 
1010.98 710.34 1991 0 15 
1011.01 710.35 1991 0 15 
1011.13 710.38 1991 0 15 
1011.14 710.45 1991 0 15 
1011.16 710.46 1991 0 15 
1011.19 710.51 1991 0 15 
1011.20 710.53 1991 0 15 
1011.22 710.53 1991 0 15 
1011.23 710.57 1991 0 15 
1011.23 710.60 1991 0 15 
1011.33 710.60 1991 0 15 
1011.35 710.61 1991 0 15 
1011.36 710.72 1991 0 15 
1011.40 710.75 1991 0 15 
1011.46 710.81 1991 0 15 
1011.49 710.83 1991 0 15 
1011.49 710.83 1991 0 15 
1011.54 710.84 1991 0 15 
1011.60 710.88 1991 0 15 
1011.67 710.88 1991 0 15 
1011.67 710.92 1991 0 15 
1011.69 710.95 1991 0 15 
1011.71 710.96 1991 0 15 
1011.74 710.98 1991 0 15 
1011.74 710.99 1991 0 15 
1011.84 711.02 1991 0 15 
1011.86 711.05 1991 0 15 
1011.86 711.07 1991 0 15 
1011.92 711.07 1991 0 15 
1011.96 711.07 1991 0 15 
1012.02 711.09 1991 0 15 
1012.05 711.15 1991 0 15 
1012.06 711.28 1991 0 15 
1012.19 711.33 1991 0 15 
1012.19 711.35 1991 0 15 
1012.20 711.36 1991 0 15 
1012.22 711.39 1991 0 15 
1012.26 711.40 1991 0 15 
1012.27 711.43 1991 0 15 
1012.29 711.43 1991 0 15 
1012.31 711.44 1991 0 15 
1012.36 711.49 1991 0 15 
1012.37 711.50 1991 0 15 
1012.37 711.51 1991 0 15 
1012.40 711.52 1991 0 15 
1012.41 711.52 1991 0 15 
1012.44 711.53 1991 0 15 
1012.49 711.55 1991 0 15 
1012.49 711.56 1991 0 15 
1012.49 711.59 1991 0 15 
1012.50 711.60 1991 0 15 
1012.54 711.64 1991 0 15 
1012.57 711.65 1991 0 15 
1012.58 711.67 1991 0 15 
1012.62 711.73 1991 0 15 
1012.64 711.76 1991 0 15 
1012.70 711.77 1991 0 15 
1012.78 711.78 1991 0 15 
1012.83 711.86 1991 0 15 
1012.83 711.88 1991 0 15 
1012.83 711.88 1991 0 15 
1012.84 711.89 1991 0 15 
1012.92 711.89 1991 0 15 
1012.95 711.90 1991 0 15 
1012.96 711.91 1991 0 15 
1012.97 711.92 1991 0 15 
1013.03 711.97 1991 0 15 
1013.05 712.00 1991 0 15 
1013.06 712.00 1991 0 15 
1013.08 712.03 1991 0 15 
1013.12 712.05 1991 0 15 
1013.13 712.08 1991 0 15 
1013.15 712.11 1991 0 15 
1013.16 712.11 1991 0 15 
1013.18 712.12 1991 0 15 
1013.19 712.12 1991 0 15 
1013.19 712.13 1991 0 15 
1013.24 712.14 1991 0 15 
1013.27 712.14 1991 0 15 
1013.34 712.17 1991 0 15 
1013.36 712.22 1991 0 15 
1013.36 712.25 1991 0 15 
1013.41 712.26 1991 0 15 
1013.42 712.26 1991 0 15 
1013.45 712.27 1991 0 15 
1013.49 712.27 1991 0 15 
1013.49 712.36 1991 0 15 
1013.49 712.38 1991 0 15 
1013.50 712.39 1991 0 15 
1013.52 712.45 1991 0 15 
1013.53 712.45 1991 0 15 
1013.53 712.45 1991 0 15 
1013.54 712.48 1991 0 15 
1013.54 712.49 1991 0 15 
1013.57 712.55 1991 0 15 
1013.57 712.61 1991 0 15 
1013.67 712.65 1991 0 15 
1013.67 712.66 1991 0 15 
1013.67 712.66 1991 0 15 
1013.67 712.67 1991 0 15 
1013.71 712.70 1991 0 15 
1013.74 712.71 1991 0 15 
1013.74 712.74 1991 0 15 
1013.75 712.74 1991 0 15 
1013.76 712.74 1991 0 15 
1013.77 712.78 1991 0 15 
1013.78 712.79 1991 0 15 
1013.85 712.82 1991 0 15 
1013.86 712.85 1991 0 15 
1013.87 712.92 1991 0 15 
1013.91 713.00 1991 0 15 
1013.93 713.01 1991 0 15 
1013.94 713.03 1991 0 15 
1013.97 713.06 1991 0 15 
1014.09 713.08 1991 0 15 
1014.13 713.09 1991 0 15 
1014.18 713.09 1991 0 15 
1014.22 713.10 1991 0 15 
1014.26 713.14 1991 0 15 
1014.31 713.16 1991 0 15 
1014.34 713.19 1991 0 15 
1014.34 713.21 1991 0 15 
1014.37 713.22 1991 0 15 
1014.41 713.26 1991 0 15 
1014.43 713.28 1991 0 15 
1014.44 713.28 1991 0 15 
1014.47 713.29 1991 0 15 
1014.48 713.35 1991 0 15 
1014.50 713.36 1991 0 15 
1014.55 713.39 1991 0 15 
1014.67 713.43 1991 0 15 
1014.75 713.43 1991 0 15 
1014.82 713.45 1991 0 15 
1014.87 713.47 1991 0 15 
1014.88 713.50 1991 0 15 
1014.89 713.52 1991 0 15 
1014.96 713.55 1991 0 15 
1014.97 713.56 1991 0 15 
1015.01 713.60 1991 0 15 
1015.09 713.62 1991 0 15 
1015.09 713.63 1991 0 15 
1015.10 713.64 1991 0 15 
1015.12 713.64 1991 0 15 
1015.12 713.65 1991 0 15 
1015.22 713.68 1991 0 15 
1015.26 713.72 1991 0 15 
1015.28 713.73 1991 0 15 
1015.30 713.74 1991 0 15 
1015.31 713.74 1991 0 15 
1015.32 713.76 1991 0 15 
1015.39 713.77 1991 0 15 
1015.39 713.79 1991 0 15 
1015.40 713.79 1991 0 15 
1015.49 713.80 1991 0 15 
1015.53 713.83 1991 0 15 
1015.54 713.83 1991 0 15 
1015.55 713.84 1991 0 15 
1015.55 713.84 1991 0 15 
1015.57 713.87 1991 0 15 
1015.58 713.88 1991 0 15 
1015.61 713.89 1991 0 15 
1015.62 713.90 1991 0 15 
1015.65 713.91 1991 0 15 
1015.66 713.92 1991 0 15 
1015.66 713.95 1991 0 15 
1015.68 713.95 1991 0 15 
1015.68 714.01 1991 0 15 
1015.70 714.01 1991 0 15 
1015.73 714.06 1991 0 15 
1015.76 714.08 1991 0 15 
1015.77 714.09 1991 0 15 
1015.77 714.15 1991 0 15 
1015.78 714.18 1991 0 15 
1015.82 714.20 1991 0 15 
1015.82 714.22 1991 0 15 
1015.87 714.22 1991 0 15 
1015.87 714.33 1991 0 15 
1015.97 714.37 1991 0 15 
1015.98 714.37 1991 0 15 
1016.00 714.43 1991 0 15 
1016.04 714.45 1991 0 15 
1016.16 714.46 1991 0 15 
1016.19 714.47 1991 0 15 
1016.24 714.48 1991 0 15 
1016.27 714.50 1991 0 15 
1016.28 714.54 1991 0 15 
1016.36 714.55 1991 0 15 
1016.36 714.55 1991 0 15 
1016.38 714.55 1991 0 15 
1016.39 714.59 1991 0 15 
1016.40 714.63 1991 0 15 
1016.43 714.64 1991 0 15 
1016.43 714.64 1991 0 15 
1016.44 714.67 1991 0 15 
1016.45 714.68 1991 0 15 
1016.47 714.70 1991 0 15 
1016.48 714.74 1991 0 15 
1016.57 714.77 1991 0 15 
1016.58 714.77 1991 0 15 
1016.58 714.81 1991 0 15 
1016.59 714.93 1991 0 15 
1016.69 714.94 1991 0 15 
1016.71 714.94 1991 0 15 
1016.73 714.98 1991 0 15 
1016.76 714.98 1991 0 15 
1016.76 714.99 1991 0 15 
1016.77 714.99 1991 0 15 
1016.78 715.00 1991 0 15 
1016.80 715.00 1991 0 15 
1016.81 715.02 1991 0 15 
1016.82 715.10 1991 0 15 
1016.90 715.16 1991 0 15 
1016.90 715.23 1991 0 15 
1016.97 715.23 1991 0 15 
1016.98 715.27 1991 0 15 
1016.99 715.32 1991 0 15 
1017.00 715.37 1991 0 15 
1017.00 715.39 1991 0 15 
1017.00 715.44 1991 0 15 
1017.02 715.44 1991 0 15 
1017.05 715.45 1991 0 15 
1017.10 715.47 1991 0 15 
1017.10 715.53 1991 0 15 
1017.11 715.57 1991 0 16 
1017.13 715.57 1991 0 16 
1017.14 715.57 1991 0 16 
1017.17 715.61 1991 0 16 
1017.18 715.61 1991 0 16 
1017.20 715.68 1991 0 16 
1017.21 715.70 1991 0 16 
1017.22 715.71 1991 0 16 
1017.25 715.71 1991 0 16 
1017.30 715.74 1991 0 16 
1017.31 715.75 1991 0 16 
1017.32 715.77 1991 0 16 
1017.42 715.78 1991 0 16 
1017.45 715.79 1991 0 16 
1017.47 715.81 1991 0 16 
1017.48 715.82 1991 0 16 
1017.54 715.88 1991 0 16 
1017.55 715.88 1991 0 16 
1017.59 715.90 1991 0 16 
1017.61 715.91 1991 0 16 
1017.69 715.97 1991 0 16 
1017.69 716.00 1991 0 16 
1017.73 716.00 1991 0 16 
1017.74 716.03 1991 0 16 
1017.78 716.04 1991 0 16 
1017.83 716.06 1991 0 16 
1017.83 716.10 1991 0 16 
1017.85 716.12 1991 0 16 
1017.88 716.14 1991 0 16 
1017.94 716.16 1991 0 16 
1017.95 716.17 1991 0 16 
1017.96 716.19 1991 0 16 
1018.00 716.19 1991 0 16 
1018.01 716.19 1991 0 16 
1018.01 716.19 1991 0 16 
1018.02 716.28 1991 0 16 
1018.06 716.29 1991 0 16 
1018.08 716.31 1991 0 16 
1018.09 716.31 1991 0 16 
1018.12 716.35 1991 0 16 
1018.16 716.37 1991 0 16 
1018.16 716.41 1991 0 16 
1018.21 716.54 1991 0 16 
1018.23 716.54 1991 0 16 
1018.26 716.56 1991 0 16 
1018.33 716.58 1991 0 16 
1018.39 716.59 1991 0 16 
1018.46 716.59 1991 0 16 
1018.46 716.66 1991 0 16 
1018.49 716.67 1991 0 16 
1018.51 716.68 1991 0 16 
1018.53 716.69 1991 0 16 
1018.54 716.70 1991 0 16 
1018.54 716.73 1991 0 16 
1018.54 716.75 1991 0 16 
1018.60 716.75 1991 0 16 
1018.60 716.75 1991 0 16 
1018.61 716.80 1991 0 16 
1018.62 716.87 1991 0 16 
1018.62 716.87 1991 0 16 
1018.63 716.88 1991 0 16 
1018.67 716.89 1991 0 16 
1018.68 716.90 1991 0 16 
1018.69 716.90 1991 0 16 
1018.69 716.94 1991 0 16 
1018.70 716.95 1991 0 16 
1018.72 716.96 1991 0 16 
1018.72 716.99 1991 0 16 
1018.75 717.02 1991 0 16 
1018.76 717.02 1991 0 16 
1018.76 717.02 1991 0 16 
1018.81 717.02 1991 0 16 
1018.83 717.04 1991 0 16 
1018.85 717.05 1991 0 16 
1018.88 717.07 1991 0 16 
1018.91 717.10 1991 0 16 
1018.95 717.13 1991 0 16 
1018.95 717.13 1991 0 16 
1018.95 717.13 1991 0 16 
1018.97 717.17 1991 0 16 
1019.12 717.19 1991 0 16 
1019.13 717.22 1991 0 16 
1019.13 717.28 1991 0 16 
1019.16 717.31 1991 0 16 
1019.19 717.32 1991 0 16 
1019.20 717.32 1991 0 16 
1019.21 717.35 1991 0 16 
1019.21 717.37 1991 0 16 
1019.21 717.38 1991 0 16 
1019.30 717.44 1991 0 16 
1019.31 717.44 1991 0 16 
1019.35 717.49 1991 0 16 
1019.36 717.50 1991 0 16 
1019.39 717.53 1991 0 16 
1019.40 717.60 1991 0 16 
1019.42 717.62 1991 0 16 
1019.47 717.63 1991 0 16 
1019.48 717.67 1991 0 16 
1019.57 717.68 1991 0 16 
1019.61 717.69 1991 0 16 
1019.63 717.69 1991 0 16 
1019.64 717.74 1991 0 16 
1019.67 717.75 1991 0 16 
1019.69 717.79 1991 0 16 
1019.70 717.88 1991 0 16 
1019.71 717.88 1991 0 16 
1019.72 717.90 1991 0 16 
1019.76 717.91 1991 0 16 
1019.76 717.98 1991 0 16 
1019.77 718.00 1991 0 16 
1019.77 718.01 1991 0 16 
1019.86 718.05 1991 0 16 
1019.94 718.08 1991 0 16 
1019.95 718.12 1991 0 16 
1019.97 718.18 1991 0 16 
1020.02 718.26 1991 0 16 
1020.04 718.27 1991 0 16 
1020.07 718.29 1991 0 16 
1020.12 718.32 1991 0 16 
1020.13 718.32 1991 0 16 
1020.15 718.33 1991 0 16 
1020.19 718.34 1991 0 16 
1020.20 718.38 1991 0 16 
1020.25 718.47 1991 0 16 
1020.27 718.49 1991 0 16 
1020.28 718.53 1991 0 16 
1020.30 718.54 1991 0 16 
1020.30 718.55 1991 0 16 
1020.32 718.63 1991 0 16 
1020.41 718.64 1991 0 16 
1020.48 718.67 1991 0 16 
1020.49 718.70 1991 0 16 
1020.54 718.72 1991 0 16 
1020.54 718.74 1991 0 16 
1020.55 718.78 1991 0 16 
1020.57 718.81 1991 0 16 
1020.58 718.85 1991 0 16 
1020.59 718.85 1991 0 16 
1020.60 718.93 1991 0 16 
1020.61 718.95 1991 0 16 
1020.62 718.96 1991 0 16 
1020.68 718.99 1991 0 16 
1020.71 718.99 1991 0 16 
1020.72 719.02 1991 0 16 
1020.78 719.03 1991 0 16 
1020.87 719.06 1991 0 16 
1020.87 719.15 1991 0 16 
1020.92 719.15 1991 0 16 
1020.93 719.20 1992 0 16 
1020.97 719.23 1992 0 16 
1020.98 719.29 1992 0 16 
1020.99 719.31 1992 0 16 
1021.01 719.33 1992 0 16 
1021.02 719.34 1992 0 16 
1021.03 719.34 1992 0 16 
1021.07 719.35 1992 0 16 
1021.07 719.36 1992 0 16 
1021.08 719.39 1992 0 16 
1021.15 719.48 1992 0 16 
1021.19 719.51 1992 0 16 
1021.21 719.53 1992 0 16 
1021.27 719.58 1992 0 16 
1021.31 719.64 1992 0 16 
1021.32 719.65 1992 0 16 
1021.39 719.68 1992 0 16 
1021.41 719.73 1992 0 16 
1021.43 719.73 1992 0 16 
1021.43 719.78 1992 0 16 
1021.50 719.78 1992 0 16 
1021.53 719.78 1992 0 16 
1021.58 719.81 1992 0 16 
1021.63 719.84 1992 0 16 
1021.64 719.87 1992 0 16 
1021.65 719.88 1992 0 16 
1021.66 719.89 1992 0 16 
1021.67 719.90 1992 0 16 
1021.73 719.93 1992 0 16 
1021.74 719.94 1992 0 16 
1021.76 719.98 1992 0 16 
1021.76 720.05 1992 0 16 
1021.83 720.14 1992 0 16 
1021.83 720.28 1992 0 16 
1021.87 720.30 1992 0 16 
1021.93 720.33 1992 0 16 
