street,city,state,zip,price,sqFt,year,has_doorman,min_from_subway,user_id
14th str.,New York,NY,10009,1025.87,726.65,1992,0,16,4291
14th str.,New York,NY,10009,1025.90,726.66,1992,0,16,3483
14th str.,New York,NY,10009,1025.93,726.72,1992,0,16,3054
14th str.,New York,NY,10009,1026.03,726.72,1992,0,16,5500
14th str.,New York,NY,10009,1026.03,726.72,1992,0,16,2124
14th str.,New York,NY,10009,1026.04,726.79,1992,0,16,5941
14th str.,New York,NY,10009,1026.05,726.82,1992,0,16,3802
14th str.,New York,NY,10009,1026.09,726.83,1992,0,16,6436
14th str.,New York,NY,10009,1026.11,726.86,1992,0,16,1845
14th str.,New York,NY,10009,1026.12,726.87,1992,0,16,3221
14th str.,New York,NY,10009,1026.12,726.90,1992,0,16,2121
14th str.,New York,NY,10009,1026.24,726.92,1992,0,16,6628
14th str.,New York,NY,10009,1026.26,726.95,1992,0,16,3617
14th str.,New York,NY,10009,1026.28,727.00,1992,0,16,5611
14th str.,New York,NY,10009,1026.29,727.03,1992,0,16,8208
14th str.,New York,NY,10009,1026.30,727.09,1992,0,16,2877
14th str.,New York,NY,10009,1026.40,727.14,1992,0,16,3977
14th str.,New York,NY,10009,1026.41,727.16,1992,0,16,4074
14th str.,New York,NY,10009,1026.43,727.17,1992,0,17,3238
14th str.,New York,NY,10009,1026.54,727.19,1992,0,17,5014
14th str.,New York,NY,10009,1026.56,727.21,1992,0,17,7419
14th str.,New York,NY,10009,1026.57,727.26,1992,0,17,2978
14th str.,New York,NY,10009,1026.61,727.29,1992,0,17,1672
14th str.,New York,NY,10009,1026.62,727.31,1992,0,17,2521
14th str.,New York,NY,10009,1026.82,727.31,1992,0,17,3030
14th str.,New York,NY,10009,1026.83,727.32,1992,0,17,8862
14th str.,New York,NY,10009,1026.91,727.34,1992,0,17,2501
14th str.,New York,NY,10009,1026.92,727.36,1992,0,17,493
14th str.,New York,NY,10009,1026.95,727.41,1992,0,17,5365
14th str.,New York,NY,10009,1026.96,727.44,1992,0,17,2351
14th str.,New York,NY,10009,1026.96,727.45,1992,0,17,7048
14th str.,New York,NY,10009,1026.97,727.47,1992,0,17,5165
14th str.,New York,NY,10009,1026.99,727.48,1992,0,17,785
14th str.,New York,NY,10009,1027.02,727.52,1992,0,17,2223
14th str.,New York,NY,10009,1027.03,727.53,1992,0,17,8053
14th str.,New York,NY,10009,1027.06,727.54,1992,0,17,7153
14th str.,New York,NY,10009,1027.09,727.56,1992,0,17,2414
14th str.,New York,NY,10009,1027.10,727.57,1992,0,17,2214
14th str.,New York,NY,10009,1027.17,727.59,1992,0,17,446
14th str.,New York,NY,10009,1027.22,727.65,1992,0,17,5813
14th str.,New York,NY,10009,1027.29,727.71,1992,0,17,4881
14th str.,New York,NY,10009,1027.30,727.74,1992,0,17,4539
14th str.,New York,NY,10009,1027.34,727.75,1992,0,17,5084
14th str.,New York,NY,10009,1027.37,727.80,1992,0,17,5014
14th str.,New York,NY,10009,1027.45,727.82,1992,0,17,2199
14th str.,New York,NY,10009,1027.47,727.82,1992,0,17,5568
14th str.,New York,NY,10009,1027.49,727.83,1992,0,17,5910
14th str.,New York,NY,10009,1027.49,727.83,1992,0,17,243
14th str.,New York,NY,10009,1027.52,727.86,1992,0,17,3493
14th str.,New York,NY,10009,1027.55,727.95,1992,0,17,2313
14th str.,New York,NY,10009,1027.61,727.98,1992,0,17,2857
14th str.,New York,NY,10009,1027.65,728.00,1992,0,17,5926
14th str.,New York,NY,10009,1027.67,728.02,1992,0,17,868
14th str.,New York,NY,10009,1027.69,728.02,1992,0,17,6635
14th str.,New York,NY,10009,1027.76,728.05,1992,0,17,1697
14th str.,New York,NY,10009,1027.80,728.05,1992,0,17,2718
14th str.,New York,NY,10009,1027.80,728.09,1992,0,17,2016
14th str.,New York,NY,10009,1027.81,728.13,1992,0,17,7712
14th str.,New York,NY,10009,1027.83,728.14,1992,0,17,1454
14th str.,New York,NY,10009,1027.89,728.15,1992,0,17,4606
14th str.,New York,NY,10009,1027.91,728.18,1992,0,17,5574
14th str.,New York,NY,10009,1027.93,728.19,1992,0,17,9622
14th str.,New York,NY,10009,1027.97,728.19,1992,0,17,4905
14th str.,New York,NY,10009,1028.01,728.23,1992,0,17,1940
14th str.,New York,NY,10009,1028.07,728.23,1992,0,17,2620
14th str.,New York,NY,10009,1028.09,728.32,1992,0,17,3372
14th str.,New York,NY,10009,1028.11,728.35,1992,0,17,3486
14th str.,New York,NY,10009,1028.15,728.35,1992,0,17,1217
14th str.,New York,NY,10009,1028.18,728.38,1992,0,17,2515
14th str.,New York,NY,10009,1028.21,728.43,1992,0,17,1769
14th str.,New York,NY,10009,1028.22,728.45,1992,0,17,3164
14th str.,New York,NY,10009,1028.27,728.46,1992,0,17,2558
14th str.,New York,NY,10009,1028.28,728.47,1992,0,17,3336
14th str.,New York,NY,10009,1028.30,728.50,1992,0,17,3173
14th str.,New York,NY,10009,1028.31,728.54,1992,0,17,5264
14th str.,New York,NY,10009,1028.36,728.54,1992,0,17,62
14th str.,New York,NY,10009,1028.39,728.54,1992,0,17,5012
14th str.,New York,NY,10009,1028.40,728.56,1992,0,17,5344
14th str.,New York,NY,10009,1028.42,728.61,1992,0,17,1891
14th str.,New York,NY,10009,1028.42,728.61,1992,0,17,2550
14th str.,New York,NY,10009,1028.44,728.64,1992,0,17,6294
14th str.,New York,NY,10009,1028.47,728.66,1992,0,17,4021
14th str.,New York,NY,10009,1028.48,728.69,1992,0,17,3358
14th str.,New York,NY,10009,1028.50,728.69,1992,0,17,3383
14th str.,New York,NY,10009,1028.52,728.71,1992,0,17,3918
14th str.,New York,NY,10009,1028.52,728.76,1992,0,17,2541
14th str.,New York,NY,10009,1028.56,728.80,1992,0,17,3417
14th str.,New York,NY,10009,1028.57,728.84,1992,0,17,5017
14th str.,New York,NY,10009,1028.59,728.89,1992,0,17,1229
14th str.,New York,NY,10009,1028.68,728.93,1992,0,17,5656
14th str.,New York,NY,10009,1028.71,728.93,1992,0,17,2786
14th str.,New York,NY,10009,1028.73,728.96,1992,0,17,6154
14th str.,New York,NY,10009,1028.73,728.99,1992,0,17,2480
14th str.,New York,NY,10009,1028.73,729.00,1992,0,17,3915
14th str.,New York,NY,10009,1028.74,729.00,1992,0,17,9005
14th str.,New York,NY,10009,1028.82,729.00,1992,0,17,4273
14th str.,New York,NY,10009,1028.86,729.00,1992,0,17,920
14th str.,New York,NY,10009,1028.90,729.04,1992,0,17,8795
14th str.,New York,NY,10009,1028.95,729.07,1992,0,17,3417
14th str.,New York,NY,10009,1029.00,729.07,1992,0,17,3111
14th str.,New York,NY,10009,1029.00,729.09,1992,0,17,2707
14th str.,New York,NY,10009,1029.09,729.13,1992,0,17,909
14th str.,New York,NY,10009,1029.11,729.15,1992,0,17,361
14th str.,New York,NY,10009,1029.12,729.22,1992,0,17,611
14th str.,New York,NY,10009,1029.15,729.24,1992,0,17,5002
14th str.,New York,NY,10009,1029.22,729.25,1992,0,17,7862
14th str.,New York,NY,10009,1029.22,729.26,1992,0,17,1683
14th str.,New York,NY,10009,1029.23,729.28,1992,0,17,3804
14th str.,New York,NY,10009,1029.27,729.31,1992,0,17,1821
14th str.,New York,NY,10009,1029.29,729.32,1992,0,17,5006
14th str.,New York,NY,10009,1029.30,729.33,1992,0,17,2635
14th str.,New York,NY,10009,1029.31,729.36,1992,0,17,1285
14th str.,New York,NY,10009,1029.33,729.37,1992,0,17,3490
14th str.,New York,NY,10009,1029.35,729.38,1992,0,17,2627
14th str.,New York,NY,10009,1029.38,729.39,1992,0,17,1880
14th str.,New York,NY,10009,1029.39,729.43,1992,0,17,1246
14th str.,New York,NY,10009,1029.40,729.45,1992,0,17,1088
14th str.,New York,NY,10009,1029.40,729.47,1992,0,17,3527
14th str.,New York,NY,10009,1029.43,729.51,1992,0,17,3868
14th str.,New York,NY,10009,1029.50,729.60,1992,0,17,5855
14th str.,New York,NY,10009,1029.51,729.62,1992,0,17,5182
14th str.,New York,NY,10009,1029.52,729.69,1992,0,17,544
14th str.,New York,NY,10009,1029.59,729.70,1992,0,17,3049
14th str.,New York,NY,10009,1029.59,729.74,1992,0,17,4133
14th str.,New York,NY,10009,1029.61,729.76,1992,0,17,4164
14th str.,New York,NY,10009,1029.68,729.77,1992,0,17,4601
14th str.,New York,NY,10009,1029.74,729.78,1992,0,17,1937
14th str.,New York,NY,10009,1029.76,729.81,1992,0,17,10489
14th str.,New York,NY,10009,1029.81,729.85,1992,0,17,797
14th str.,New York,NY,10009,1029.82,729.85,1992,0,17,1431
14th str.,New York,NY,10009,1029.83,729.86,1992,0,17,1083
14th str.,New York,NY,10009,1029.84,729.88,1992,0,17,2870
14th str.,New York,NY,10009,1029.84,729.93,1992,0,17,4889
14th str.,New York,NY,10009,1029.86,729.94,1992,0,17,1570
14th str.,New York,NY,10009,1029.86,729.97,1992,0,17,160
14th str.,New York,NY,10009,1029.90,729.98,1992,0,17,7682
14th str.,New York,NY,10009,1029.91,730.00,1992,0,17,5884
14th str.,New York,NY,10009,1029.97,730.01,1992,0,17,102
14th str.,New York,NY,10009,1030.00,730.04,1992,0,17,8623
14th str.,New York,NY,10009,1030.06,730.04,1992,0,17,271
14th str.,New York,NY,10009,1030.14,730.08,1992,0,17,3864
14th str.,New York,NY,10009,1030.15,730.18,1992,0,17,296
14th str.,New York,NY,10009,1030.18,730.19,1992,0,17,4626
14th str.,New York,NY,10009,1030.18,730.23,1992,0,17,3012
14th str.,New York,NY,10009,1030.22,730.27,1992,0,17,5645
14th str.,New York,NY,10009,1030.24,730.28,1992,0,17,5670
14th str.,New York,NY,10009,1030.25,730.29,1992,0,17,1909
14th str.,New York,NY,10009,1030.27,730.31,1992,0,17,7930
14th str.,New York,NY,10009,1030.38,730.31,1992,0,17,5929
14th str.,New York,NY,10009,1030.39,730.34,1992,0,17,6191
14th str.,New York,NY,10009,1030.40,730.35,1992,0,17,230
14th str.,New York,NY,10009,1030.41,730.36,1992,0,17,2581
14th str.,New York,NY,10009,1030.41,730.38,1992,0,17,4040
14th str.,New York,NY,10009,1030.43,730.42,1992,0,17,8918
14th str.,New York,NY,10009,1030.48,730.43,1992,0,17,3817
14th str.,New York,NY,10009,1030.51,730.51,1992,0,17,5282
14th str.,New York,NY,10009,1030.53,730.53,1992,0,17,5355
14th str.,New York,NY,10009,1030.57,730.54,1992,0,17,4519
14th str.,New York,NY,10009,1030.65,730.54,1992,0,17,6438
14th str.,New York,NY,10009,1030.68,730.56,1992,0,17,4981
14th str.,New York,NY,10009,1030.69,730.58,1992,0,17,7761
14th str.,New York,NY,10009,1030.69,730.58,1992,0,17,6799
14th str.,New York,NY,10009,1030.71,730.59,1992,0,17,3602
14th str.,New York,NY,10009,1030.79,730.59,1992,0,17,2355
14th str.,New York,NY,10009,1030.81,730.60,1992,0,17,2898
14th str.,New York,NY,10009,1030.92,730.62,1992,0,17,74
14th str.,New York,NY,10009,1031.00,730.62,1992,0,17,3523
14th str.,New York,NY,10009,1031.01,730.66,1992,0,17,5183
14th str.,New York,NY,10009,1031.03,730.67,1992,0,17,2165
14th str.,New York,NY,10009,1031.05,730.69,1992,0,17,4161
14th str.,New York,NY,10009,1031.09,730.70,1992,0,17,810
14th str.,New York,NY,10009,1031.12,730.73,1992,0,17,4896
14th str.,New York,NY,10009,1031.17,730.74,1992,0,17,2099
14th str.,New York,NY,10009,1031.17,730.75,1992,0,17,7604
14th str.,New York,NY,10009,1031.18,730.76,1992,0,17,2625
14th str.,New York,NY,10009,1031.18,730.76,1992,0,17,3987
14th str.,New York,NY,10009,1031.19,730.77,1992,0,17,5206
14th str.,New York,NY,10009,1031.21,730.77,1992,0,17,6535
14th str.,New York,NY,10009,1031.22,730.90,1992,0,17,388
14th str.,New York,NY,10009,1031.23,730.93,1992,0,17,4559
14th str.,New York,NY,10009,1031.25,730.95,1992,0,17,2269
14th str.,New York,NY,10009,1031.26,730.98,1992,0,17,3908
14th str.,New York,NY,10009,1031.27,730.99,1992,0,17,2665
14th str.,New York,NY,10009,1031.27,731.00,1992,0,17,8611
14th str.,New York,NY,10009,1031.32,731.00,1992,0,17,8027
14th str.,New York,NY,10009,1031.35,731.04,1992,0,17,6067
14th str.,New York,NY,10009,1031.35,731.06,1992,0,17,2009
14th str.,New York,NY,10009,1031.37,731.07,1992,0,17,1966
14th str.,New York,NY,10009,1031.39,731.10,1992,0,17,5530
14th str.,New York,NY,10009,1031.42,731.15,1992,0,17,8792
14th str.,New York,NY,10009,1031.43,731.18,1992,0,17,1702
14th str.,New York,NY,10009,1031.43,731.21,1992,0,17,2853
14th str.,New York,NY,10009,1031.47,731.24,1992,0,17,1435
14th str.,New York,NY,10009,1031.49,731.26,1992,0,17,1634
14th str.,New York,NY,10009,1031.50,731.27,1992,0,17,5512
14th str.,New York,NY,10009,1031.52,731.29,1992,0,17,2289
14th str.,New York,NY,10009,1031.55,731.32,1992,0,17,4224
14th str.,New York,NY,10009,1031.56,731.33,1992,0,17,3422
14th str.,New York,NY,10009,1031.57,731.40,1992,0,17,379
14th str.,New York,NY,10009,1031.60,731.45,1992,0,17,4719
14th str.,New York,NY,10009,1031.63,731.46,1992,0,17,6851
14th str.,New York,NY,10009,1031.67,731.48,1992,0,17,6511
14th str.,New York,NY,10009,1031.69,731.53,1992,0,17,3899
14th str.,New York,NY,10009,1031.71,731.53,1992,0,17,8459
14th str.,New York,NY,10009,1031.73,731.58,1992,0,17,7298
14th str.,New York,NY,10009,1031.75,731.58,1992,0,17,3589
14th str.,New York,NY,10009,1031.75,731.59,1992,0,17,4661
14th str.,New York,NY,10009,1031.78,731.59,1992,0,17,2793
14th str.,New York,NY,10009,1031.84,731.59,1992,0,17,2859
14th str.,New York,NY,10009,1031.86,731.59,1992,0,17,6978
14th str.,New York,NY,10009,1031.87,731.67,1992,0,17,5465
14th str.,New York,NY,10009,1031.88,731.77,1992,0,17,4591
14th str.,New York,NY,10009,1031.93,731.77,1992,0,17,5016
14th str.,New York,NY,10009,1031.99,731.78,1992,0,17,852
14th str.,New York,NY,10009,1031.99,731.83,1992,0,17,865
14th str.,New York,NY,10009,1032.04,731.86,1992,0,17,3357
14th str.,New York,NY,10009,1032.12,731.89,1992,0,17,1956
14th str.,New York,NY,10009,1032.15,731.91,1992,0,17,395
14th str.,New York,NY,10009,1032.19,731.98,1992,0,17,3097
14th str.,New York,NY,10009,1032.20,731.99,1992,0,17,7064
14th str.,New York,NY,10009,1032.22,732.00,1992,0,17,7379
14th str.,New York,NY,10009,1032.22,732.00,1992,0,17,7438
14th str.,New York,NY,10009,1032.23,732.01,1992,0,17,3028
14th str.,New York,NY,10009,1032.24,732.06,1992,0,17,7476
14th str.,New York,NY,10009,1032.25,732.08,1992,0,17,3767
14th str.,New York,NY,10009,1032.28,732.08,1992,0,17,3247
14th str.,New York,NY,10009,1032.28,732.11,1992,0,17,7744
14th str.,New York,NY,10009,1032.28,732.11,1992,0,17,2811
14th str.,New York,NY,10009,1032.33,732.22,1992,0,17,8647
14th str.,New York,NY,10009,1032.35,732.23,1992,0,17,2796
14th str.,New York,NY,10009,1032.35,732.28,1992,0,17,2265
14th str.,New York,NY,10009,1032.39,732.30,1992,0,17,4063
14th str.,New York,NY,10009,1032.43,732.31,1992,0,17,4030
14th str.,New York,NY,10009,1032.45,732.32,1992,0,17,3094
14th str.,New York,NY,10009,1032.46,732.33,1992,0,17,2862
14th str.,New York,NY,10009,1032.52,732.36,1992,0,17,7701
14th str.,New York,NY,10009,1032.52,732.46,1992,0,17,7747
14th str.,New York,NY,10009,1032.53,732.47,1992,0,17,5875
14th str.,New York,NY,10009,1032.54,732.47,1992,0,17,4367
14th str.,New York,NY,10009,1032.55,732.50,1992,0,17,3044
14th str.,New York,NY,10009,1032.57,732.52,1992,0,17,4688
14th str.,New York,NY,10009,1032.59,732.52,1992,0,17,1943
14th str.,New York,NY,10009,1032.61,732.54,1992,0,17,1174
14th str.,New York,NY,10009,1032.61,732.54,1992,0,17,2100
14th str.,New York,NY,10009,1032.64,732.58,1992,0,17,6214
14th str.,New York,NY,10009,1032.67,732.62,1992,0,17,6483
14th str.,New York,NY,10009,1032.69,732.69,1992,0,17,7848
14th str.,New York,NY,10009,1032.70,732.70,1992,0,17,319
14th str.,New York,NY,10009,1032.72,732.73,1992,0,17,5656
14th str.,New York,NY,10009,1032.73,732.77,1992,0,17,1907
14th str.,New York,NY,10009,1032.73,732.78,1992,0,17,1980
14th str.,New York,NY,10009,1032.73,732.82,1992,0,17,7118
14th str.,New York,NY,10009,1032.74,732.84,1992,0,17,9727
14th str.,New York,NY,10009,1032.75,732.85,1992,0,17,5039
14th str.,New York,NY,10009,1032.81,732.91,1992,0,17,4516
14th str.,New York,NY,10009,1032.83,732.97,1992,0,17,343
14th str.,New York,NY,10009,1032.84,732.98,1992,0,17,3032
14th str.,New York,NY,10009,1032.84,733.04,1992,0,17,2792
14th str.,New York,NY,10009,1032.84,733.06,1992,0,17,5978
14th str.,New York,NY,10009,1032.85,733.06,1992,0,17,4939
14th str.,New York,NY,10009,1032.85,733.14,1992,0,17,5339
14th str.,New York,NY,10009,1032.86,733.18,1992,0,17,1158
14th str.,New York,NY,10009,1032.88,733.19,1992,0,17,4725
14th str.,New York,NY,10009,1032.90,733.29,1992,0,17,1933
14th str.,New York,NY,10009,1032.90,733.30,1992,0,17,6225
14th str.,New York,NY,10009,1032.92,733.32,1992,0,17,2698
14th str.,New York,NY,10009,1032.92,733.38,1992,0,17,12193
14th str.,New York,NY,10009,1032.93,733.44,1992,0,17,3396
14th str.,New York,NY,10009,1032.96,733.45,1992,0,17,7581
14th str.,New York,NY,10009,1033.00,733.47,1992,0,17,308
14th str.,New York,NY,10009,1033.01,733.56,1992,0,17,4788
14th str.,New York,NY,10009,1033.05,733.60,1992,0,17,8131
14th str.,New York,NY,10009,1033.09,733.65,1992,0,17,3365
14th str.,New York,NY,10009,1033.12,733.66,1992,0,17,6436
14th str.,New York,NY,10009,1033.13,733.69,1992,0,17,3250
14th str.,New York,NY,10009,1033.16,733.70,1992,0,17,2204
14th str.,New York,NY,10009,1033.16,733.72,1992,0,17,6933
14th str.,New York,NY,10009,1033.21,733.77,1992,0,17,2698
14th str.,New York,NY,10009,1033.22,733.84,1992,0,17,1847
14th str.,New York,NY,10009,1033.22,733.86,1992,0,17,5709
14th str.,New York,NY,10009,1033.29,733.92,1992,0,17,5098
14th str.,New York,NY,10009,1033.30,733.93,1992,0,17,7375
14th str.,New York,NY,10009,1033.32,733.93,1992,0,17,595
14th str.,New York,NY,10009,1033.37,733.93,1992,0,17,832
14th str.,New York,NY,10009,1033.38,733.96,1992,0,17,5842
14th str.,New York,NY,10009,1033.40,733.98,1992,0,17,9166
14th str.,New York,NY,10009,1033.43,734.00,1992,0,17,2628
14th str.,New York,NY,10009,1033.44,734.00,1992,0,17,3330
14th str.,New York,NY,10009,1033.46,734.00,1992,0,17,4851
14th str.,New York,NY,10009,1033.47,734.06,1992,0,17,3280
14th str.,New York,NY,10009,1033.48,734.06,1992,0,17,4655
14th str.,New York,NY,10009,1033.52,734.09,1992,0,17,3891
14th str.,New York,NY,10009,1033.63,734.10,1992,0,17,3010
14th str.,New York,NY,10009,1033.67,734.12,1992,0,17,2951
14th str.,New York,NY,10009,1033.68,734.13,1992,0,17,3597
14th str.,New York,NY,10009,1033.72,734.14,1992,0,17,7102
14th str.,New York,NY,10009,1033.74,734.15,1992,0,17,4627
14th str.,New York,NY,10009,1033.76,734.15,1992,0,17,5637
14th str.,New York,NY,10009,1033.80,734.23,1992,0,17,8005
14th str.,New York,NY,10009,1033.82,734.26,1992,0,17,3023
14th str.,New York,NY,10009,1033.85,734.29,1992,0,17,4869
14th str.,New York,NY,10009,1033.88,734.33,1992,0,17,4334
14th str.,New York,NY,10009,1033.90,734.34,1992,0,17,6162
14th str.,New York,NY,10009,1033.90,734.34,1992,0,17,8005
14th str.,New York,NY,10009,1033.98,734.37,1992,0,17,5548
14th str.,New York,NY,10009,1033.99,734.43,1992,0,17,1632
14th str.,New York,NY,10009,1034.00,734.52,1992,0,17,4255
14th str.,New York,NY,10009,1034.01,734.52,1992,0,17,2193
14th str.,New York,NY,10009,1034.02,734.53,1992,0,17,319
14th str.,New York,NY,10009,1034.05,734.53,1992,0,17,1041
14th str.,New York,NY,10009,1034.05,734.56,1992,0,17,2849
14th str.,New York,NY,10009,1034.09,734.57,1992,0,17,2473
14th str.,New York,NY,10009,1034.18,734.60,1992,0,17,3566
14th str.,New York,NY,10009,1034.18,734.61,1992,0,17,4931
14th str.,New York,NY,10009,1034.20,734.64,1992,0,17,2282
14th str.,New York,NY,10009,1034.21,734.67,1992,0,17,2996
14th str.,New York,NY,10009,1034.25,734.68,1992,0,17,3745
14th str.,New York,NY,10009,1034.25,734.69,1992,0,17,7089
14th str.,New York,NY,10009,1034.26,734.72,1992,0,17,3916
14th str.,New York,NY,10009,1034.29,734.76,1992,0,17,1518
14th str.,New York,NY,10009,1034.41,734.76,1992,0,17,2058
14th str.,New York,NY,10009,1034.44,734.84,1992,0,17,3406
14th str.,New York,NY,10009,1034.47,734.85,1992,0,17,2927
14th str.,New York,NY,10009,1034.56,734.86,1992,0,17,4130
14th str.,New York,NY,10009,1034.58,734.88,1992,0,17,3590
14th str.,New York,NY,10009,1034.60,734.88,1992,0,17,2343
14th str.,New York,NY,10009,1034.60,734.89,1992,0,17,5209
14th str.,New York,NY,10009,1034.63,734.90,1992,0,17,7901
14th str.,New York,NY,10009,1034.65,734.93,1992,0,17,5093
14th str.,New York,NY,10009,1034.65,734.94,1992,0,17,2283
14th str.,New York,NY,10009,1034.65,734.97,1992,0,17,3554
14th str.,New York,NY,10009,1034.68,735.04,1992,0,17,7841
14th str.,New York,NY,10009,1034.70,735.05,1992,0,17,3606
14th str.,New York,NY,10009,1034.71,735.07,1992,0,17,3032
14th str.,New York,NY,10009,1034.75,735.16,1992,0,17,4052
14th str.,New York,NY,10009,1034.76,735.16,1992,0,17,869
14th str.,New York,NY,10009,1034.76,735.18,1992,0,17,1850
14th str.,New York,NY,10009,1034.77,735.19,1992,0,17,3632
14th str.,New York,NY,10009,1034.86,735.25,1992,0,17,3353
14th str.,New York,NY,10009,1034.86,735.28,1992,0,17,3371
14th str.,New York,NY,10009,1034.87,735.28,1992,0,17,1285
14th str.,New York,NY,10009,1034.89,735.29,1992,0,17,7435
14th str.,New York,NY,10009,1034.91,735.40,1992,0,17,287
14th str.,New York,NY,10009,1034.91,735.42,1992,0,17,5876
14th str.,New York,NY,10009,1034.95,735.43,1992,0,17,5227
14th str.,New York,NY,10009,1035.05,735.45,1992,0,17,8327
14th str.,New York,NY,10009,1035.05,735.49,1992,0,17,2364
14th str.,New York,NY,10009,1035.05,735.54,1992,0,17,2509
14th str.,New York,NY,10009,1035.07,735.56,1992,0,17,2275
14th str.,New York,NY,10009,1035.08,735.58,1992,0,17,7980
14th str.,New York,NY,10009,1035.13,735.62,1992,0,17,4941
14th str.,New York,NY,10009,1035.14,735.63,1992,0,17,2695
14th str.,New York,NY,10009,1035.15,735.66,1992,0,17,2221
14th str.,New York,NY,10009,1035.15,735.66,1992,0,17,6759
14th str.,New York,NY,10009,1035.15,735.68,1992,0,17,1504
14th str.,New York,NY,10009,1035.16,735.70,1992,0,17,1019
14th str.,New York,NY,10009,1035.21,735.70,1992,0,17,2556
14th str.,New York,NY,10009,1035.25,735.71,1992,0,17,4753
14th str.,New York,NY,10009,1035.28,735.71,1992,0,17,5719
14th str.,New York,NY,10009,1035.31,735.72,1992,0,17,3631
14th str.,New York,NY,10009,1035.33,735.76,1992,0,17,2909
14th str.,New York,NY,10009,1035.41,735.80,1993,0,17,3857
14th str.,New York,NY,10009,1035.42,735.81,1993,0,17,2944
14th str.,New York,NY,10009,1035.42,735.83,1993,0,17,2722
14th str.,New York,NY,10009,1035.47,735.87,1993,0,17,2348
14th str.,New York,NY,10009,1035.48,735.93,1993,0,17,3874
14th str.,New York,NY,10009,1035.50,735.97,1993,0,17,5515
14th str.,New York,NY,10009,1035.52,736.00,1993,0,17,1802
14th str.,New York,NY,10009,1035.52,736.05,1993,0,17,17
14th str.,New York,NY,10009,1035.54,736.05,1993,0,17,11
14th str.,New York,NY,10009,1035.55,736.06,1993,0,17,3025
14th str.,New York,NY,10009,1035.57,736.06,1993,0,17,4899
14th str.,New York,NY,10009,1035.61,736.08,1993,0,17,4811
14th str.,New York,NY,10009,1035.68,736.09,1993,0,17,3898
14th str.,New York,NY,10009,1035.76,736.10,1993,0,17,5577
14th str.,New York,NY,10009,1035.82,736.14,1993,0,17,7519
14th str.,New York,NY,10009,1035.85,736.16,1993,0,17,9654
14th str.,New York,NY,10009,1035.95,736.18,1993,0,17,4019
14th str.,New York,NY,10009,1036.02,736.18,1993,0,17,5098
14th str.,New York,NY,10009,1036.02,736.31,1993,0,17,4139
14th str.,New York,NY,10009,1036.03,736.34,1993,0,17,3744
14th str.,New York,NY,10009,1036.04,736.35,1993,0,17,2931
14th str.,New York,NY,10009,1036.05,736.36,1993,0,17,81
14th str.,New York,NY,10009,1036.06,736.37,1993,0,17,12451
14th str.,New York,NY,10009,1036.07,736.39,1993,0,17,2076
14th str.,New York,NY,10009,1036.09,736.39,1993,0,17,1239
14th str.,New York,NY,10009,1036.14,736.39,1993,0,17,5153
14th str.,New York,NY,10009,1036.15,736.40,1993,0,17,3076
14th str.,New York,NY,10009,1036.19,736.52,1993,0,17,566
14th str.,New York,NY,10009,1036.20,736.54,1993,0,17,4334
14th str.,New York,NY,10009,1036.21,736.54,1993,0,17,1201
14th str.,New York,NY,10009,1036.22,736.55,1993,0,17,3828
14th str.,New York,NY,10009,1036.22,736.58,1993,0,17,3001
14th str.,New York,NY,10009,1036.24,736.59,1993,0,17,2433
14th str.,New York,NY,10009,1036.24,736.59,1993,0,17,731
14th str.,New York,NY,10009,1036.24,736.60,1993,0,17,187
14th str.,New York,NY,10009,1036.26,736.63,1993,0,17,518
14th str.,New York,NY,10009,1036.28,736.66,1993,0,17,2808
14th str.,New York,NY,10009,1036.33,736.66,1993,0,17,665
14th str.,New York,NY,10009,1036.38,736.69,1993,0,17,3867
14th str.,New York,NY,10009,1036.38,736.70,1993,0,17,1856
14th str.,New York,NY,10009,1036.41,736.72,1993,0,17,925
14th str.,New York,NY,10009,1036.41,736.74,1993,0,17,2473
14th str.,New York,NY,10009,1036.45,736.75,1993,0,17,6708
14th str.,New York,NY,10009,1036.47,736.83,1993,0,17,57
14th str.,New York,NY,10009,1036.49,736.85,1993,0,17,2075
14th str.,New York,NY,10009,1036.49,736.89,1993,0,17,3237
14th str.,New York,NY,10009,1036.49,736.89,1993,0,17,1280
14th str.,New York,NY,10009,1036.52,736.90,1993,0,17,5002
14th str.,New York,NY,10009,1036.52,736.95,1993,0,17,4812
14th str.,New York,NY,10009,1036.55,736.99,1993,0,17,5473
14th str.,New York,NY,10009,1036.55,737.02,1993,0,17,3934
14th str.,New York,NY,10009,1036.56,737.04,1993,0,17,6055
14th str.,New York,NY,10009,1036.58,737.10,1993,0,17,3412
14th str.,New York,NY,10009,1036.65,737.12,1993,0,17,621
14th str.,New York,NY,10009,1036.68,737.12,1993,0,17,5804
14th str.,New York,NY,10009,1036.70,737.13,1993,0,17,4871
14th str.,New York,NY,10009,1036.76,737.13,1993,0,17,5303
14th str.,New York,NY,10009,1036.76,737.14,1993,0,17,2529
14th str.,New York,NY,10009,1036.78,737.14,1993,0,17,3661
14th str.,New York,NY,10009,1036.79,737.16,1993,0,17,9596
14th str.,New York,NY,10009,1036.80,737.16,1993,0,17,6146
14th str.,New York,NY,10009,1036.90,737.19,1993,0,17,1969
14th str.,New York,NY,10009,1036.91,737.20,1993,0,17,4148
